,id,Type,Region,tags.generator:method,tags.generator:source,tags.power,power_output_MW,tags.generator:type,tags.location,tags.frequency,other_tags,geometry,Country
1057,9153574211,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49391149999998 19.3965936000001),MM
1058,9153574212,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49366829999998 19.3968277000001),MM
1059,9153574213,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.493606 19.3967488000001),MM
1060,9153574214,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49394879999998 19.3971825000001),MM
1061,9153574215,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49373069999999 19.3969065000001),MM
1062,9153574216,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.4938553 19.3970642000001),MM
1063,9153590317,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.4940111 19.397261400000097),MM
1064,9153590318,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49391759999999 19.397143100000097),MM
1065,9153590319,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49382409999998 19.397024800000096),MM
1066,9153590320,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49388649999999 19.397103700000095),MM
1067,9153590321,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49397989999999 19.397221900000094),MM
1068,9153590322,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49376179999999 19.396946),MM
1069,9153590323,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.493793 19.396985400000094),MM
1070,9153590324,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49363719999998 19.396788300000093),MM
1071,9153590325,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49369949999998 19.396867100000094),MM
1072,9153590326,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49357489999997 19.396709400000095),MM
1073,9153590327,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49354369999998 19.39667),MM
1074,9153590328,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49827649999997 19.403905600000098),MM
1075,9153590329,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49823329999998 19.403761800000098),MM
1076,9153590330,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49824769999998 19.403809700000096),MM
1077,9153590331,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49829089999997 19.403953500000096),MM
1078,9153590332,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49830529999997 19.404001400000094),MM
1079,9153590333,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49821889999997 19.403713900000096),MM
1080,9153590334,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49833409999997 19.404097300000096),MM
1081,9153590335,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49826209999996 19.403857600000094),MM
1082,9153590336,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49831969999997 19.404049300000093),MM
1083,9153590337,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.498141 19.404094),MM
1084,9153590338,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49812659999996 19.404046100000095),MM
1085,9153590339,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49802579999997 19.403710600000096),MM
1086,9153590340,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49805459999996 19.403806500000098),MM
1087,9153590341,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49809779999995 19.403950300000098),MM
1088,9153590342,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49808339999996 19.403902300000098),MM
1089,9153590343,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49804019999996 19.4037586000001),MM
1090,9153590344,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.498069 19.4038544000001),MM
1091,9153590345,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49811219999995 19.4039982000001),MM
1092,9153590346,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49842409999995 19.4036954000001),MM
1093,9153590347,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49845179999996 19.4037908000001),MM
1094,9153590348,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49849319999996 19.403933900000098),MM
1095,9153590349,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49847939999995 19.4038862000001),MM
1096,9153590350,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49843789999996 19.4037431000001),MM
1097,9153590351,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49846559999996 19.4038385000001),MM
1098,9153590352,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.498507 19.403981600000098),MM
1099,9153590353,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49869149999996 19.403985900000098),MM
1100,9153590354,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49866389999997 19.4038905000001),MM
1101,9153590355,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49863629999997 19.4037951000001),MM
1102,9153590356,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49867769999997 19.4039382000001),MM
1103,9153590357,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49865009999998 19.4038428000001),MM
1104,9153590358,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49860869999998 19.403699800000098),MM
1105,9153590359,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49862249999998 19.403747400000096),MM
1106,9153590360,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49787149999999 19.403222500000098),MM
1107,9153590361,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49789909999998 19.403317900000097),MM
1108,9153590362,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49785759999999 19.403174800000098),MM
1109,9153590363,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49784379999998 19.4031271000001),MM
1110,9153590364,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49788529999998 19.403270200000097),MM
1111,9153590365,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.498082 19.403164300000096),MM
1112,9153590366,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49810959999998 19.403259700000095),MM
1113,9153590367,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49806819999998 19.403116600000097),MM
1114,9153590368,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49805439999997 19.403068900000097),MM
1115,9153590369,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49809579999997 19.403212),MM
1116,9153590370,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49851369999998 19.403050600000096),MM
1117,9153590371,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.498417 19.402716800000096),MM
1118,9153590372,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49847229999997 19.402907500000097),MM
1119,9153590373,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49854129999997 19.403146),MM
1120,9153590374,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49849989999997 19.403002900000097),MM
1121,9153590375,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49845849999997 19.402859800000098),MM
1122,9153590376,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49848609999997 19.402955200000097),MM
1123,9153590377,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49852749999997 19.403098300000096),MM
1124,9153590378,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49843079999997 19.402764500000096),MM
1125,9153590379,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49844459999997 19.402812100000094),MM
1126,9153590380,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49840319999997 19.402669100000093),MM
1127,9153590381,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49826369999997 19.402962500000093),MM
1128,9153590382,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49819469999997 19.402724100000093),MM
1129,9153590383,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49820849999998 19.402771800000092),MM
1130,9153590384,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49822229999998 19.402819500000092),MM
1131,9153590385,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49823609999999 19.40286720000009),MM
1132,9153590386,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.4982499 19.40291490000009),MM
1133,9153590387,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49827749999999 19.403010200000093),MM
1134,9153590388,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.49829139999999 19.403057900000093),MM
1135,9153590389,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.4983052 19.403105600000092),MM
1136,9153590390,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.498319 19.403153300000092),MM
1137,9153590391,node,MM,combustion,gas,generator,1.0,reciprocating_engine,NULL,NULL,NULL,POINT (93.4983328 19.403201),MM
1138,9153617711,node,MM,combustion,gas,generator,9.0,reciprocating_engine,NULL,NULL,NULL,POINT (95.2276285999999 18.726091500000077),MM
1139,9153617712,node,MM,combustion,gas,generator,9.0,reciprocating_engine,NULL,NULL,NULL,POINT (95.2276235999999 18.726042500000077),MM
1140,9153617713,node,MM,combustion,gas,generator,9.0,reciprocating_engine,NULL,NULL,NULL,POINT (95.2276336999999 18.726140600000075),MM
1141,9153617714,node,MM,combustion,gas,generator,9.0,reciprocating_engine,NULL,NULL,NULL,POINT (95.2276387999999 18.726189600000076),MM
1142,9153621621,node,MM,combustion,gas,generator,18.0,gas_turbine,NULL,NULL,NULL,POINT (95.2285909999999 18.727629900000075),MM
1143,9153621622,node,MM,combustion,gas,generator,18.0,gas_turbine,NULL,NULL,NULL,POINT (95.2285700999999 18.727500200000076),MM
1144,9158410711,node,MM,combustion,coal,generator,60.0,steam_turbine,NULL,NULL,NULL,POINT (96.70248090000014 20.431818600000017),MM
1145,9158410712,node,MM,combustion,coal,generator,60.0,steam_turbine,NULL,NULL,NULL,POINT (96.70264720000014 20.432095100000016),MM
1146,9286836788,node,MM,run-of-the-river,hydro,generator,28.0,francis_turbine,NULL,NULL,NULL,POINT (97.31540700000014 19.56946140000005),MM
1148,11350034876,node,MM,NULL,NULL,generator,72.0,gas_turbine,NULL,NULL,NULL,POINT (96.22844780000023 16.811473299999946),MM
1149,11350034877,node,MM,NULL,NULL,generator,34.0,steam_turbine,NULL,NULL,NULL,POINT (96.22808050000023 16.811700799999947),MM
1151,93126792,area,ID,combustion,coal,generator,281.0,steam_turbine,NULL,NULL,"{ ""tags.building"": ""yes"", ""refs"": [ 1079555346, 1079555724, 1079555594, 1079555382, 1079555346 ] }","POLYGON ((109.0886462000003 -7.685377499999975, 109.08872650000026 -7.685781599999976, 109.08909550000027 -7.685709599999978, 109.08901520000028 -7.685305499999974, 109.0886462000003 -7.685377499999975))",Java-Bali/ID
1175,203604117,area,ID,NULL,NULL,generator,120.0,NULL,NULL,NULL,"{ ""tags.source"": ""Survey"", ""tags.operator"": ""PT Krakatau Chandra Energi"", ""tags.name"": ""PT Krakatau Chandra Energi"", ""tags.opening_hours"": ""Mo-Th 08:00-16:30; Fr 08:00-17:00"", ""tags.addr:city"": ""Cilegon"", ""tags.addr:housename"": ""PT Krakatau Chandra Energi"", ""tags.addr:postcode"": ""42443"", ""tags.addr:street"": ""Jalan Amerika I"", ""tags.industrial"": ""power"", ""tags.phone"": ""+62254315001"", ""tags.website"": ""https:\/\/www.kdl.co.id\/"", ""tags.wikidata"": ""Q31173472"", ""refs"": [ 2136165828, 2136166128, 2136166137, 2136166139, 2136166131, 2136166129, 2136166135, 2136166313, 2136166151, 2136165756, 2136165600, 5136694205, 5136694204, 5136694203, 5136694202, 5136694201, 5136694200, 2136165591, 5136694199, 5136694198, 2136165579, 2136165585, 2136165578, 2136165589, 2136165580, 2136165612, 2136165608, 2136165828 ] }","POLYGON ((105.98093390000034 -5.993718799999974, 105.98198580000036 -5.994487299999969, 105.98211500000035 -5.994526699999969, 105.98226280000034 -5.994528799999968, 105.98242530000036 -5.994497699999969, 105.98249820000036 -5.994495599999969, 105.98257740000035 -5.994520499999969, 105.98426040000031 -5.995678499999967, 105.98499360000034 -5.994599199999969, 105.98553750000032 -5.993684599999974, 105.9847729000003 -5.993158299999974, 105.98436449999991 -5.992903500000015, 105.98447649999991 -5.992745700000015, 105.98488049999992 -5.992987800000015, 105.98496949999992 -5.992857, 105.98543569999993 -5.992251500000015, 105.98559449999992 -5.992343400000015, 105.98580780000029 -5.992050499999973, 105.98415919999992 -5.990958700000015, 105.98343759999992 -5.992026, 105.98370180000029 -5.992187499999972, 105.9835272000003 -5.992463399999973, 105.9829836000003 -5.992065599999973, 105.9826107000003 -5.992506899999973, 105.9823962000003 -5.992268699999973, 105.98176080000029 -5.992819699999973, 105.98159420000029 -5.992799, 105.98093390000034 -5.993718799999974))",Java-Bali/ID
1187,265567980,area,ID,combustion,coal,generator,660.0,steam_turbine,NULL,NULL,"{ ""refs"": [ 8312749439, 2712138713, 2712138708, 8312749440, 8312749439 ] }","POLYGON ((110.74242360000024 -6.446556499999987, 110.74165610000026 -6.4465502, 110.74166460000025 -6.445526, 110.74243430000024 -6.445532299999988, 110.74242360000024 -6.446556499999987))",Java-Bali/ID
1188,265567982,area,ID,combustion,coal,generator,660.0,steam_turbine,NULL,NULL,"{ ""refs"": [ 8312749438, 2712138712, 2712138710, 8312749437, 8312749438 ] }","POLYGON ((110.74477320000024 -6.446547099999988, 110.74402320000026 -6.4465409, 110.74403170000025 -6.4455167, 110.74477590000023 -6.445522799999988, 110.74477320000024 -6.446547099999988))",Java-Bali/ID
1189,267663589,area,ID,combustion,coal,generator,281.0,steam_turbine,NULL,NULL,"{ ""tags.building"": ""yes"", ""refs"": [ 2730976238, 2730976248, 2730976240, 2730976234, 2730976238 ] }","POLYGON ((109.08884590000021 -7.686122799999969, 109.08892610000021 -7.686526899999969, 109.08929510000021 -7.686454899999968, 109.0892149000002 -7.686050799999968, 109.08884590000021 -7.686122799999969))",Java-Bali/ID
1190,268865918,area,ID,combustion,coal,generator,660.0,steam_turbine,NULL,NULL,"{ ""refs"": [ 2741740543, 2741740545, 2741740546, 2741740548, 2741740547, 2741740549, 2741740550, 2741740544, 2741740543 ] }","POLYGON ((108.61533280000032 -6.769761, 108.61548040000032 -6.7701703, 108.61501400000033 -6.7703361, 108.61510620000033 -6.7705916, 108.61521710000032 -6.7705521, 108.61533880000033 -6.7708895, 108.61492560000033 -6.7710365, 108.61456410000032 -6.7700344, 108.61533280000032 -6.769761))",Java-Bali/ID
1208,337750731,area,ID,combustion,coal,generator,200.0,steam_turbine,NULL,50.0,"{ ""tags.building"": ""yes"", ""tags.operator"": ""PT PLN"", ""tags.name"": ""PLTU Sebalang Tarahan 2 x 100MW"", ""tags.building:levels"": ""5"", ""tags.building:roof"": ""concrete"", ""tags.building:structure"": ""reinforced_masonry"", ""tags.building:walls"": ""brick"", ""tags.branch"": ""PLN Lampung"", ""tags.building:use"": ""industrial"", ""refs"": [ 3448074282, 3448074281, 3448074278, 3448074275, 3448074280, 3448074274, 3448074272, 3448074271, 3448074273, 3448074279, 3448074276, 3448074284, 3448074594, 3448074283, 3448074291, 3448074620, 3448074622, 3448074292, 3448074285, 3448074277, 3448074287, 3448074610, 3448074603, 3448074626, 3448074627, 3448074629, 3448074628, 3448074630, 3448074625, 3448074623, 3448074621, 3448074624, 3448074607, 3448074595, 3448074286, 3448074290, 3448074282 ] }","POLYGON ((105.38695169999994 -5.585606200000023, 105.38701629999994 -5.585564800000023, 105.38698209999994 -5.585512, 105.38704119999994 -5.585474100000023, 105.38706939999994 -5.585517700000024, 105.387386 -5.585314600000023, 105.38734209999994 -5.585246900000024, 105.38765039999994 -5.585049100000024, 105.38779769999994 -5.585276600000023, 105.38742829999994 -5.585513600000024, 105.38741149999994 -5.585487800000023, 105.38712569999994 -5.585671100000023, 105.38719639999995 -5.585780300000023, 105.38742889999995 -5.585631200000023, 105.38750249999995 -5.585744700000023, 105.38727189999999 -5.585892600000021, 105.38730829999999 -5.58594870000002, 105.38762549999996 -5.585745200000023, 105.387592 -5.585693500000023, 105.38792429999994 -5.585480300000023, 105.38806609999995 -5.585699100000023, 105.38781259999998 -5.58586180000002, 105.38779169999997 -5.585829600000021, 105.3874328 -5.586059900000019, 105.3874574 -5.586097900000019, 105.3873993 -5.586135200000019, 105.387379 -5.586103800000019, 105.3872776 -5.586168900000019, 105.3871878 -5.586030200000019, 105.3872826 -5.58596930000002, 105.3872455 -5.58591210000002, 105.387151 -5.58597270000002, 105.38707469999997 -5.585854900000021, 105.38716709999996 -5.585795700000022, 105.38710129999994 -5.585694200000023, 105.38703579999995 -5.585736200000023, 105.38695169999994 -5.585606200000023))",Sumatra/ID
1209,339506035,area,ID,combustion,gas,generator,133.0,steam_turbine,NULL,NULL,"{ ""tags.building"": ""yes"", ""refs"": [ 3467241301, 3467241302, 3467241305, 3467241304, 3467241307, 3467241303, 3467241301 ] }","POLYGON ((114.44251679999994 -8.175357, 114.442927 -8.175512399999983, 114.44285529999995 -8.175701799999983, 114.44275559999994 -8.175664, 114.44271949999994 -8.175759399999983, 114.44240889999995 -8.175641799999983, 114.44251679999994 -8.175357))",Java-Bali/ID
